file_name,folder_name,preprocessed_text
8-11-20 Shamis Alla_embedded.txt,Comments received after 7-31-20 posting_embeddedText,alla shamis sent tuesday august ethnic study cc email redacted subject external urge make significant revision esmc dear member instructional quality commission parent california high school student glad improvement ethnic study model curriculum esmc however remain upset imposition offensive political ideology still remains current draft california ethnic study model curriculum one major concern seen appendix b lesson included movement black life separate organization black life matter aggressive group call israel appartheid state website well blaming israel genocide taking place palestinian people clearly one sided source information included curriculum link website curriculum california resident citizen u israel would fair teach child biased curriculum show one view point potential corrupt future mind ideology derived misinformation extreme rare case rather esmc strive expose student multiple often competing source information ensure diverse viewpoint respected urge make significant revision esmc address concern please revise guiding value principle esmc use precise inclusive terminology align esmc guideline build bridge intergroup understanding ensure critical thinking adjust lesson sample topic accordingly match revised principle best regard alla shamis
8-13-20 Wong_embedded.txt,Comments received after 7-31-20 posting_embeddedText,victoria wong vwongqi sent thursday august pm ethnic study ethnicstudies subject external public comment support original ethnic study mc draft public comment agenda item victoria wong cofounded asian american political alliance originated term concept asian american cofounded asian american study uc berkeley support original draft support guiding principle value goal relevant true empowering education let original draft author experienced dedicated third world teacher community majority public school student strengthen draft keep pacific islander arab american west asian american study including palestine essential part asian american study expand central american study study iqc today impact future race relation accept cde revision perpetuates white eurocentric brainwashing setting back march progress right era instead put youth humanity future foremost vote break chain white supremacy school emancipate child let breathe thank respectfully victoria wong cofounder asian american political alliance aapa asian american study uc berkeley third world liberation front striker
8-11-20 Rose_embedded.txt,Comments received after 7-31-20 posting_embeddedText,ornit rose sent tuesday august ethnic study cc email redacted subject external deep concern esmc dear member instructional quality commission appreciate improvement ethnic study model curriculum esmc stunned frustrated imposition offensive political ideology still remains flawed draft california esmc concern begin guiding value principle esmc drafted every lesson plan informed value advocate narrow political u philosophy partly based book education war encourages solidarity linkage bd narrative harmful many jewish student addition political indoctrination place education youth blatant element curriculum need balanced include information multiple competing source encourage diverse thoughtful viewpoint lastly ca understand ethnic study curriculum focus struggle minority historically oppressed group ignore historical modern manifestation must acknowledged understood form racism bigotry esmc urge remove reference group advocacy site esmc revised accurately equitably represent cultural racial diversity california balanced required sbe standard esmc guideline parent four child every educational school level already experienced personally friend violent hateful ugliness israeli native lived vast majority life california fear child misinformed ethnic identity forced choose agreeing least showing support promoting curriculum losing friend never put position position defending culture people teacher following terribly misguided curriculum urge make significant revision esmc address concern widespread condemnation original draft second draft gone far enough address shortcoming esmc please revise guiding value principle esmc use precise inclusive terminology align esmc guideline build bridge intergroup understanding ensure critical thinking adjust lesson sample topic accordingly match revised principle point american history much ever need unite support fellow citizen encourage division thank ornit rose san mateo california
8-24-20 Oxman_embedded.txt,Comments received after 7-31-20 posting_embeddedText,molleesue oxman sent monday august pm ethnic study subject external input regarding ethnic study model curriculum dear cde iqc state board education response call public comment draft ethnic study model curriculum submitting following input daughter victim public high school san rafael including called dirty jew student got encouraged others get make state heil hitler salute class reported school took action suspending student making learn write holocaust truly wish education lessen bigotry hate racism encourage address problem proposed curriculum pose respect jew antisemitism israel helping student appreciate diversity educating different form racism hate deeply worthy goal profoundly disappointed draft ethnic study model curriculum excludes jewish community omits antisemitism form bigotry openly promotes hateful boycott israel following specific example problem curriculum glossary curriculum includes definition boycott divestment sanction bd movement israel claim purpose bd establish freedom palestinian living apartheid condition parrot bd talking point offering critical perspective campaign hate seek end israel existence sample lesson plan curriculum encourage teacher highlight bd group called direct action palestine voice critical perspective promote false equivalence israel effort stop terrorist entering community murder innocent people policy border mexico use unclear language implies whole arab country frame palestinian narrative war fact alternative perspective encourage teacher use poem insinuates jew control medium use manipulate public common antisemitic slur introduction proposed curriculum state implementation ethnic study present opportunity teacher enable student develop deep appreciation cultural diversity inclusion aid eradication bigotry hate racism despite stated goal curriculum feature single lesson jewish community mentioning jew passing antisemitism rising ignorance jewish people still major problem society exclusion jew curriculum deeply disappointing strongly urge remove antisemitic stereotype bd bias curriculum furthermore urge add lesson american jew ethnic group antisemitism form racism include american jew fled holocaust oppression middle east discrimination former soviet union among others thank time consideration sincerely mollee sue zoken
8-12-20 Bernal_embedded.txt,Comments received after 7-31-20 posting_embeddedText,sent wednesday august pm ethnic study subject external class race ethnicity let consider going study german ethnicity would mention nazi beethoven spinoza merkel ethnic study implies see advanced developed culture ivan groesny pol pot hiroshima admit demonized political reason dna remain intact criticize ethnicity deemed racist criticize racist like nazi many others never one criticizing racism connection taking ante bellum statue erasing history pretending bad thing happen clue american talking racism century time put away start talking class people world act according class ethnicity trump allow millionaire highly trained foreigner country bar ordinary worker black congress people welcomed black millionaire see quickly click antonio bernal
8-14-20 JIMENA_embedded.txt,Comments received after 7-31-20 posting_embeddedText,jimena jew indigenous middle east north africa behalf jimena jew indigenous middle east north africa sent friday august pm iqc subject external jimena together california ethnic study update sephardic kabbalah online program trouble viewing email click august av ethnic study model curriculum update thursday august instructional quality commission iqc california department education cde met review second draft revised ethnic study model curriculum esmc jimena deeply troubled last minute recommendation cde include arab american lesson plan available public review jimena support inclusion middle easternamerican experience hope revised ethnic study curriculum make clear broadly defined umbrella asian study mizrahi jew middle eastern north african mena group represent california middle eastern community excluded draft esmc iqc meeting jiemna executive director sarah levin noted need ethnic study model curriculum balanced equitable middle eastern north african school child including mizrahi jew middle eastern californian excluded draft curriculum concern shared ten member middle coalition advocate inclusive middle eastern education aimee continue request inclusion story california ethnic study model curriculum aimee collation member peter warda serf president assyrian american association southern california noted present country origin quickly becoming homogenous due policy either lead expulsion minority group force conform majority expectation experience persecuted indigenous minority attest fear exclusion curriculum would contribute ongoing cultural genocide erasure minority voice middle east north africa sentiment shared mizrahi jew called iqc meeting sapir taib jimena program director noted member iqc grandparent fled antisemitic religious persecution libya tunisia mizrahi jew disappointed see indigenous middle eastern community completely omitted revised ethnic study model curriculum jewish person color immigrant troublesome primary reference jew curriculum context community beneficiary white privilege echoing sentiment stand u israeli american council multiple sephardic organization many mizrahi jew called requested jimena lesson plan antisemitism middle jew added curriculum jimena seeking inclusion material reflecting southwest asian north african demographic california transparency process curriculum development implore california department education ensure new material added curriculum go public comment period accordance ab
8-14-20 Kaur Pritpal Attachment_embedded.txt,Comments received after 7-31-20 posting_embeddedText,dear california department education instructional quality commission state board education official writing response iqc email sent evening august sharing engagement stakeholder last ten day continued resulted following change replacing native american indigenous study native american study throughout document adding sample lesson pacific islander experience adding sample lesson arab american study time near future pleased see improvement wanted raise ongoing concern lack engagement responsiveness review process sikh community despite community member sending public comment sharing letter california gurdwaras giving detailed recommendation meaningful inclusion sikh community submitting petition signed people request continue ignored clear recent insertion scope teaching specific community included curriculum lesson plan also clear sikh community engaged taken seriously stakeholder process meaningful inclusion california ethnic study model curriculum critical urgent conversation cde iqc need sikh community would grateful response remain committed working team order secure meaningful sikh inclusion curriculum lesson plan finalized sincerely satjeet kaur executive director sikh coalition naindeep singh executive director jakara movement
8-13-20 Pflaum_embedded.txt,Comments received after 7-31-20 posting_embeddedText,sent wednesday august pm ethnic study subject external ethnic study model curriculum comment pity e familiar jewish history sincerely hazel pflaum
8-10-20 Friedman_embedded.txt,Comments received after 7-31-20 posting_embeddedText,alan friedman sent sunday august pm ethnic study subject external need modification recognize validity usefulness curriculum equally important allow ideological purely political dynamic implicit well explicit teaching material utilized state classroom must approach respectful history inclusive regarding minority community call discriminating marginalizing singling derision prejudice group helping group feel respected congruent prejudice radical defining group especially jewish people california past present middle eastern north african jew well jew emigrating israel worthy respect minority group seem focus proposed curriculum please consider principle finalizing significant development school room dividing people bias discrimination lot space honoring ethnicity glorious state respectfully alan friedman
8-11-20 Ben-David_embedded.txt,Comments received after 7-31-20 posting_embeddedText,dori sent tuesday august ethnic study cc andy johnston subject external concern ca ethnic study model curriculum esmc draft dear member instructional quality commission learned draft ca ethnic study model curriculum esmc proud california leading way taking progressive approach ethnic study program terrified way narrative around conflict distorted history competing narrative long complicated fraught competing agenda recent year watched important part narrative family fact become twisted misrepresented part completely eliminated make sad also scare tremendously couple example concern referering bd view u hateful organization advocacy group little mention huge population mizrahi jew jew color like family escaped persecution iran seek refuge palestinian mandate feel political ideology represented know intent curriculum designer many concern topic assume enough explain position live redwood city ca husband three child one high school one middle school one elementary school thank review matter dori johnston financial planning
8-12-20 Lerman_embedded.txt,Comments received after 7-31-20 posting_embeddedText,gabriella lerman sent tuesday august pm ethnic study superintendent email redacted subject ca ethnic study curriculum include arab pacific islander study california department education state board education member instructional quality commission rising senior berkeley high school mixed person writing today support original california ethnic study model curriculum draft august advocate implementation authentic ethnic study program california high school importance learning marginalized community empowering way immense high school got take dance literature course class focused strength beauty power community result black brown classmate given safe space reflect upon impact racist narrative identity first time ever student color given chance talk community experience culture everyone else listen given opportunity hear peer recount experience navigating racism classroom experience familiar opportunity able understand significance white latinx person began process confronting white guilt without doubt class transformed identity made better person sadly opportunity explore identity gain confidence denied arab pacific islander part california education system additionally refusing address issue xenophobia prevalent life arab pacific islander past year arab friend school told speaking arabic terrorist school friend wear hijabi yelled people even took hijab association predominantly muslim country terroism something never questioned tackled classroom additionally jewish person zionst family member super cousin feel angered people allowing personal politics palestine direct happens arab study would devastated people life refused learn jewish culture issue israel yet exactly happening palestinian believe essential learn palestine arab people people continue hate hurt even kill arab people ignorant additionally devastated taking another essential part curriculum focus pacific islander made huge contribution california includes filipino integral part california working incredibly hard farm worker various noble occupation decade interestingly almost half filipino american live california one largest group asian american california demographic filipino american wikipedia one best friend filipina day saying ap u history class spent two day learning philippine time learned colonizer killed destroyed philippine additionally brief unit teacher referred filipino savage know fact empowering learning california education system includes pacific islander arab people curriculum important strongly believe change proposed curriculum improvement many way feel though giving friend desperately looking see reflected harming california imaginable way feel devastated community jewish latinx getting story told friend wo nothing change fact community essential success california need included proposal tragedy ethnic study program remembered please include arab pacific islander study california education best wish gabriella domingo lerman
8-15-20 Prague_embedded.txt,Comments received after 7-31-20 posting_embeddedText,lisa prague sent saturday august pm cc email redacted subject external ethnic study curriculum esteemed board member writing demand implementation black experience voice history curriculum subjecting student eurocentric curriculum throughout formative year contributes significantly perpetuation systemic racism within school contributes significantly degradation black people beyond classroom please read full letter demand http demand new amplification call action activist student educator asked school district immediatelyimplement racially inclusive ethnic study time long overdue make change white supremacy public education must end room negotiation placation time totear racism demonstrate commitment ending systemic racism perpetuated use eurocentric curriculum regard concerned citizen
8-11-20 Fa_embedded.txt,Comments received after 7-31-20 posting_embeddedText,angelina fa sent tuesday august ethnic study subject external ethnic study written iqc member dear iqc member name angie fa appreciate iqc appointment model ethnic study advisory committee based ethnic study phd experience serving san francisco school board decade work creating serving instructor chair asian american study city college san francisco writing cut revised draft section revised ethnic study curriculum draft remove vital information classroom teacher need develop informative lesson plan especially asian american pacific islander study learned high school class entire state california university california approved focus solely asian american study neither class information pacific islander arab american community edits ethnic study draft stripped away material pacific islander arab american community acknowledgement insertion pacific islander name information lesson plan classroom teacher use basis teaching pacific islander deleted also removed lesson plan cambodian american community retained ethnic study draft least useful part additional sample topic asian american pacific islander key portion teacher use potential significant figure removed including key historic american pacific islander korean south asian sikh background remains list le significant historic organization asked submit told group asian american community could characterized one dominant organization diverse far easier classroom teacher research present historic individual complex organizational history pacific islander community especially feel like able part process developing key resource california classroom teacher representation advisory committee country territory asia oceania revised ethnic study draft give classroom teacher tool required begin cover asian american pacific islander community significant united state history crucial meet student community need classroom teacher find resource develop lesson plan especially since material pacific islander arab american also missing uc approved high school course asian american pacific islander study whole state california belongs model curriculum please reinstate missing material classroom teacher need develop useful lesson plan sincerely angie fa
8-14-20 Yeung_embedded.txt,Comments received after 7-31-20 posting_embeddedText,andrew yeung sent friday august pm ethnic study subject external public comment regarding iqc meeting agenda item member instructional quality committee stakeholder concerning development ethnic study model curriculum educator youth center grounded racial justice grassroots organizer teacher social justice would like join many called following demand original committee writer expert ethnic study model curriculum esmc ethnic study scholar teacher expertson ethnic study curriculum pedagogy arab american scholar teacher expert arab american curriculum pedagogy esmc includes pacific islander arab american study course outline includes palestine arab american study ethnic study framework disciplinary knowledge language pedagogy dilute convert different field multicultural study diversity study area study within clearcut structure accountability transparency center structure ethnic study practitioner community color native people throughout entire model curriculum process ratification hope righteous equitable decision made community andrew yeung
8-11-20 Emanuel_embedded.txt,Comments received after 7-31-20 posting_embeddedText,emanuel k sent monday august pm ethnic study email redacted subject external include antisemitism middle experience ethnic study model curriculum dear member instructional quality commission california department education name kathy emanuel concerned parent lausd student los angeles california also middle eastern jewish woman parent mizrahi jew fled iran revolution january took couple suitcase personal possession left everything behind scared physical antisemitic persecution antisemitism iran many form worried life serious danger waiting paris able enter united state father learned work partner also jewish executed new regime fear unfounded appreciate effort improve ethnic study model curriculum one way help improve high quality inclusive impactful program envision sharing little experience middle eastern jewish immigrant ask see see u many u california include experience curriculum identify one californian middle eastern heritage ignored far revised ethnic study curriculum iranian american jew proud american proud jewish proud middle eastern heritage ab achieve objective preparing pupil global citizen appreciation contribution multiple culture iranian jewish community middle eastern community california deserve equal representation inclusion ethnic study model curriculum fact primary reference jew revised curriculum context community beneficiary white privilege laughable willfully blind bigoted middle eastern jewish community california comprised people different country background culture color member community experienced antisemitism iran member community experienced xenophobia antisemitism california ethnic study curriculum california including adequate instruction people middle east jewish people antisemitism make sense walk lausd school session would see many student community please include curriculum specifically asking curriculum revised include following reference middle eastern people curriculum include specifically name teach diverse group mizrahi jew iranian minority group middle east asking inclusion next draft include lesson plan antisemitism middle jew produced organization jimena jew indigenous middle east north africa provide student quality instruction antisemitism bigotry middle experience curriculum make clear umbrella asian study includes mizrahi jew middle eastern north african mena group represent approximately california mena population please see u include u best kathy emanuel
8-10-20 Milgram_embedded.txt,Comments received after 7-31-20 posting_embeddedText,david milgram sent saturday august pm ethnic study subject external current draft curriculum deserve approval modification current curriculum draft addressing important failing original document meet standard required constructive curriculum primary among continuing failure casting ethnic community victim rather active participant contributing civic california u community portrayal demeaning vast contribution ethnic community diversity culture value made continue make society first foremost ethnic study curriculum civics curriculum whose intent must educate next generation productive american citizen must start perspective value bound ethnic community together american flag worthy even though fairness equality demand change student need respect fundamental citizenship heritage please approve current draft without providing substantial grounding power worthiness american experiment democracy david milgram
8-5-20 Loucks_embedded.txt,Comments received after 7-31-20 posting_embeddedText,bryanandjessica loucks sent tuesday august pm cfird subject external ethnic study training hello good afternoon teacher northern california life turned around studying african world literature master last year interested educating teacher community ethnic study something desperately need county shasta trinity tehama know thing getting started official rollout occurred want make interest known thank much work anything personally preparation considered curriculum educator please let know jessica loucks
8-11-20 Bunim et al_embedded.txt,Comments received after 7-31-20 posting_embeddedText,jpac board director jewish federation greater los angeles jewish community federation san francisco jewish community relation council san francisco peninsula marin sonoma alameda contra costa county jewish family service los angeles jewish family child service san francisco peninsula marin sonoma county jewish federation san diego jewish family service san diego jewish long beach jewish community relation council silicon valley family service silicon valley jewish federation sacramento region jewish community relation council sacramento jewish federation greater santa barbara jewish federation family service orange county jewish family community service east bay league american jewish committee hadassah bet tzedek los angeles museum holocaust jv socal year etta rhoda goldman plaza august electronic delivery member instructional quality commission california department education curriculum framework instructional resource division n street suite sacramento ca revised ethnic study model curriculum dear member instructional quality commission jewish public affair committee california jpac largest coalition jewish organization nation advocate sacramento behalf diverse representation california jewish community includes jewish federation jewish community relation council jewish family service agency many jewish community organization advocate directly serve california jewish community people california large member organization collectively serve people year past year jpac worked behalf member organization california department education cde reiterate support teaching ethnic study california school help ensure state ethnic study model curriculum incorporates core value equity inclusiveness universally high expectation california diverse community position rigorous pedagogically sound curriculum meet guideline set cde would great benefit teacher student across state jpac grateful cde responded concern unacceptable biased content first draft curriculum included trope lesson praising bd movement jpac applauds revised model curriculum significant improvement first draft thank cde superintendent thurmond linda staff removing overt antisemitism antiisrael bias additionally pleased superintendent cde expressed commitment offer broader education training diversity school community throughout state jpac broad coalition welcome direction model curriculum headed may request revision new curriculum framework public comment period appreciate transparency process look forward working together ensure strong fair ethnic study model curriculum sincerely lynn bunim chair jpac julie zeisler cliff berg executive director jpac legislative advocate cc honorable tony thurmond state superintendent public instruction honorable jose medina assembly member honorable ben allen state senator iqc member chair california legislative jewish caucus honorable jessie gabriel assembly member vice chair california legislative jewish caucus honorable shirley weber assembly member iqc member chair california legislative black caucus linda president california state board education stephanie gregson director instructional quality commission deputy superintendent public instruction performance planning technology branch honorable da williams assembly member chair california legislative asian pacific islander caucus honorable lorena gonzalez assembly member chair california legislative latino caucus
